order_item_refund_id,created_at,order_item_id,order_id,refund_amount_usd,year,month,day,hour,day_name
718,2014-05-13 20:01:45,16020,14542,49.99,2014,5,13,20,Tuesday
719,2014-05-13 21:20:59,15824,14401,45.99,2014,5,13,21,Tuesday
720,2014-05-14 14:17:42,15853,14423,45.99,2014,5,14,14,Wednesday
721,2014-05-15 12:39:58,16235,14697,45.99,2014,5,15,12,Thursday
722,2014-05-16 05:06:02,15843,14416,45.99,2014,5,16,5,Friday
723,2014-05-17 08:41:16,16056,14566,49.99,2014,5,17,8,Saturday
724,2014-05-17 18:23:16,16173,14653,45.99,2014,5,17,18,Saturday
725,2014-05-18 07:29:27,16633,14989,49.99,2014,5,18,7,Sunday
726,2014-05-19 02:24:14,16418,14830,49.99,2014,5,19,2,Monday
727,2014-05-20 05:11:38,15974,14507,49.99,2014,5,20,5,Tuesday
728,2014-05-20 13:49:15,16565,14936,49.99,2014,5,20,13,Tuesday
729,2014-05-20 15:26:42,16416,14828,45.99,2014,5,20,15,Tuesday
730,2014-05-20 19:49:10,16329,14766,45.99,2014,5,20,19,Tuesday
731,2014-05-21 11:40:04,16304,14747,59.99,2014,5,21,11,Wednesday
732,2014-05-22 13:59:58,16062,14570,49.99,2014,5,22,13,Thursday
733,2014-05-23 02:39:07,16414,14827,49.99,2014,5,23,2,Friday
734,2014-05-23 22:34:56,16618,14975,49.99,2014,5,23,22,Friday
735,2014-05-24 08:40:16,16257,14715,49.99,2014,5,24,8,Saturday
736,2014-05-24 09:37:29,16627,14984,49.99,2014,5,24,9,Saturday
737,2014-05-24 23:31:07,17110,15338,49.99,2014,5,24,23,Saturday
738,2014-05-26 06:35:51,16378,14801,49.99,2014,5,26,6,Monday
739,2014-05-27 16:57:12,16851,15148,49.99,2014,5,27,16,Tuesday
740,2014-05-28 19:36:16,16641,14993,45.99,2014,5,28,19,Wednesday
741,2014-05-29 10:00:56,16690,15033,45.99,2014,5,29,10,Thursday
742,2014-05-29 14:11:19,16670,15016,49.99,2014,5,29,14,Thursday
743,2014-05-30 02:21:59,17234,15436,59.99,2014,5,30,2,Friday
744,2014-05-31 12:25:31,17089,15323,45.99,2014,5,31,12,Saturday
745,2014-06-01 20:34:06,17214,15419,59.99,2014,6,1,20,Sunday
746,2014-06-01 20:47:16,17273,15465,45.99,2014,6,1,20,Sunday
747,2014-06-02 00:36:31,17132,15353,29.99,2014,6,2,0,Monday
748,2014-06-02 02:10:57,17360,15523,49.99,2014,6,2,2,Monday
749,2014-06-02 12:30:30,16879,15166,45.99,2014,6,2,12,Monday
750,2014-06-03 05:15:48,16962,15229,49.99,2014,6,3,5,Tuesday
751,2014-06-03 13:09:52,17620,15715,49.99,2014,6,3,13,Tuesday
752,2014-06-03 18:50:06,16956,15224,49.99,2014,6,3,18,Tuesday
753,2014-06-03 22:15:36,17510,15633,45.99,2014,6,3,22,Tuesday
754,2014-06-04 18:41:32,17459,15596,49.99,2014,6,4,18,Wednesday
755,2014-06-04 21:04:33,17173,15388,49.99,2014,6,4,21,Wednesday
756,2014-06-05 03:52:32,17265,15458,59.99,2014,6,5,3,Thursday
757,2014-06-06 03:59:18,17642,15732,49.99,2014,6,6,3,Friday
758,2014-06-06 15:51:13,17482,15613,49.99,2014,6,6,15,Friday
759,2014-06-07 10:20:58,17750,15810,59.99,2014,6,7,10,Saturday
760,2014-06-08 09:58:59,17601,15702,49.99,2014,6,8,9,Sunday
761,2014-06-08 20:39:54,17881,15908,49.99,2014,6,8,20,Sunday
762,2014-06-09 00:25:57,17857,15890,49.99,2014,6,9,0,Monday
763,2014-06-09 01:51:17,17385,15539,49.99,2014,6,9,1,Monday
764,2014-06-09 02:00:27,17209,15415,49.99,2014,6,9,2,Monday
765,2014-06-09 18:47:39,17419,15565,49.99,2014,6,9,18,Monday
766,2014-06-10 00:33:58,17938,15946,49.99,2014,6,10,0,Tuesday
767,2014-06-10 03:34:50,17403,15555,49.99,2014,6,10,3,Tuesday
768,2014-06-10 04:55:19,17354,15519,49.99,2014,6,10,4,Tuesday
769,2014-06-10 18:38:15,17829,15870,49.99,2014,6,10,18,Tuesday
770,2014-06-11 23:40:25,17751,15811,49.99,2014,6,11,23,Wednesday
771,2014-06-12 09:32:33,17619,15714,45.99,2014,6,12,9,Thursday
772,2014-06-12 17:43:32,18032,16015,45.99,2014,6,12,17,Thursday
773,2014-06-13 01:00:13,17554,15668,49.99,2014,6,13,1,Friday
774,2014-06-13 14:15:31,18080,16053,49.99,2014,6,13,14,Friday
775,2014-06-14 08:51:09,17845,15879,49.99,2014,6,14,8,Saturday
776,2014-06-14 15:16:30,17672,15752,59.99,2014,6,14,15,Saturday
777,2014-06-14 18:36:14,18019,16005,49.99,2014,6,14,18,Saturday
778,2014-06-16 02:19:46,18320,16227,29.99,2014,6,16,2,Monday
779,2014-06-16 14:30:33,18110,16073,29.99,2014,6,16,14,Monday
780,2014-06-16 17:06:36,17848,15882,49.99,2014,6,16,17,Monday
781,2014-06-17 12:08:00,18271,16192,49.99,2014,6,17,12,Tuesday
782,2014-06-17 19:52:13,18288,16204,49.99,2014,6,17,19,Tuesday
783,2014-06-17 19:57:03,17755,15814,45.99,2014,6,17,19,Tuesday
784,2014-06-18 01:58:33,18146,16101,49.99,2014,6,18,1,Wednesday
785,2014-06-18 09:26:05,18415,16302,49.99,2014,6,18,9,Wednesday
786,2014-06-18 23:05:22,17856,15889,49.99,2014,6,18,23,Wednesday
787,2014-06-19 03:20:38,18070,16045,29.99,2014,6,19,3,Thursday
788,2014-06-19 11:33:56,18375,16274,49.99,2014,6,19,11,Thursday
789,2014-06-19 13:09:00,18327,16233,49.99,2014,6,19,13,Thursday
790,2014-06-19 15:08:43,18053,16033,49.99,2014,6,19,15,Thursday
791,2014-06-20 02:10:41,18573,16422,49.99,2014,6,20,2,Friday
792,2014-06-20 08:52:23,17828,15869,45.99,2014,6,20,8,Friday
793,2014-06-20 14:18:21,18419,16305,49.99,2014,6,20,14,Friday
794,2014-06-21 10:52:06,18301,16215,49.99,2014,6,21,10,Saturday
795,2014-06-21 17:18:52,18389,16284,29.99,2014,6,21,17,Saturday
796,2014-06-22 12:11:36,18049,16029,45.99,2014,6,22,12,Sunday
797,2014-06-22 12:41:47,18100,16067,49.99,2014,6,22,12,Sunday
798,2014-06-22 14:53:41,18698,16514,49.99,2014,6,22,14,Sunday
799,2014-06-23 02:15:43,18267,16189,49.99,2014,6,23,2,Monday
800,2014-06-23 06:51:10,18609,16445,45.99,2014,6,23,6,Monday
801,2014-06-23 10:37:59,18090,16060,59.99,2014,6,23,10,Monday
802,2014-06-24 17:14:37,18312,16223,49.99,2014,6,24,17,Tuesday
803,2014-06-24 23:12:34,18072,16047,49.99,2014,6,24,23,Tuesday
804,2014-06-25 13:51:51,18686,16503,49.99,2014,6,25,13,Wednesday
805,2014-06-25 22:20:36,18847,16628,45.99,2014,6,25,22,Wednesday
806,2014-06-27 04:13:14,18226,16160,45.99,2014,6,27,4,Friday
807,2014-06-27 06:57:15,18599,16438,59.99,2014,6,27,6,Friday
808,2014-06-28 07:36:56,18713,16526,59.99,2014,6,28,7,Saturday
809,2014-06-29 02:03:00,18804,16596,45.99,2014,6,29,2,Sunday
810,2014-06-29 16:50:34,18542,16398,49.99,2014,6,29,16,Sunday
811,2014-06-29 21:40:30,19138,16836,45.99,2014,6,29,21,Sunday
812,2014-06-30 04:33:18,18720,16531,49.99,2014,6,30,4,Monday
813,2014-06-30 18:02:24,18602,16440,59.99,2014,6,30,18,Monday
814,2014-07-01 09:38:33,19100,16814,49.99,2014,7,1,9,Tuesday
815,2014-07-01 16:06:36,18532,16392,49.99,2014,7,1,16,Tuesday
816,2014-07-01 21:18:18,18903,16671,45.99,2014,7,1,21,Tuesday
817,2014-07-02 03:28:18,18658,16481,49.99,2014,7,2,3,Wednesday
818,2014-07-02 13:44:35,18786,16582,45.99,2014,7,2,13,Wednesday
819,2014-07-02 14:22:01,18578,16425,49.99,2014,7,2,14,Wednesday
820,2014-07-02 15:55:22,18954,16704,49.99,2014,7,2,15,Wednesday
821,2014-07-04 04:13:02,19097,16811,59.99,2014,7,4,4,Friday
822,2014-07-04 05:57:54,19235,16908,49.99,2014,7,4,5,Friday
823,2014-07-04 06:55:28,19318,16971,49.99,2014,7,4,6,Friday
824,2014-07-04 13:49:14,19052,16781,49.99,2014,7,4,13,Friday
825,2014-07-04 23:55:26,19213,16890,29.99,2014,7,4,23,Friday
826,2014-07-05 00:06:59,19268,16936,45.99,2014,7,5,0,Saturday
827,2014-07-06 00:14:47,18719,16530,49.99,2014,7,6,0,Sunday
828,2014-07-06 02:38:13,19335,16984,49.99,2014,7,6,2,Sunday
829,2014-07-06 05:18:40,19076,16796,29.99,2014,7,6,5,Sunday
830,2014-07-06 05:49:16,18777,16577,49.99,2014,7,6,5,Sunday
831,2014-07-06 07:22:30,18849,16630,49.99,2014,7,6,7,Sunday
832,2014-07-06 08:10:37,18826,16613,59.99,2014,7,6,8,Sunday
833,2014-07-06 13:12:38,18922,16684,45.99,2014,7,6,13,Sunday
834,2014-07-06 15:52:53,18889,16660,49.99,2014,7,6,15,Sunday
835,2014-07-07 04:46:59,19025,16761,49.99,2014,7,7,4,Monday
836,2014-07-07 04:56:03,19336,16985,49.99,2014,7,7,4,Monday
837,2014-07-07 08:06:50,19220,16896,49.99,2014,7,7,8,Monday
838,2014-07-07 15:51:20,19216,16893,49.99,2014,7,7,15,Monday
839,2014-07-08 09:44:50,18994,16738,45.99,2014,7,8,9,Tuesday
840,2014-07-09 00:44:31,19103,16816,49.99,2014,7,9,0,Wednesday
841,2014-07-09 02:34:38,19529,17127,29.99,2014,7,9,2,Wednesday
842,2014-07-09 14:34:30,19206,16885,45.99,2014,7,9,14,Wednesday
843,2014-07-10 13:01:05,19029,16764,49.99,2014,7,10,13,Thursday
844,2014-07-11 10:48:03,19232,16905,59.99,2014,7,11,10,Friday
845,2014-07-11 11:34:02,19606,17189,49.99,2014,7,11,11,Friday
846,2014-07-11 23:36:47,19272,16939,49.99,2014,7,11,23,Friday
847,2014-07-12 00:17:50,19433,17058,59.99,2014,7,12,0,Saturday
848,2014-07-12 07:42:04,19558,17150,49.99,2014,7,12,7,Saturday
849,2014-07-12 14:29:30,19251,16921,49.99,2014,7,12,14,Saturday
850,2014-07-12 19:13:47,19451,17070,45.99,2014,7,12,19,Saturday
851,2014-07-13 06:35:29,19174,16862,49.99,2014,7,13,6,Sunday
852,2014-07-13 16:28:02,19140,16838,49.99,2014,7,13,16,Sunday
853,2014-07-14 01:41:58,19342,16990,49.99,2014,7,14,1,Monday
854,2014-07-14 04:09:33,19281,16944,49.99,2014,7,14,4,Monday
855,2014-07-14 11:37:07,19728,17280,49.99,2014,7,14,11,Monday
856,2014-07-14 20:51:35,19822,17349,49.99,2014,7,14,20,Monday
857,2014-07-15 19:26:36,19332,16981,45.99,2014,7,15,19,Tuesday
858,2014-07-16 04:20:20,19858,17375,49.99,2014,7,16,4,Wednesday
859,2014-07-16 21:44:47,19347,16994,59.99,2014,7,16,21,Wednesday
860,2014-07-17 08:28:26,20036,17508,49.99,2014,7,17,8,Thursday
861,2014-07-17 13:25:48,19981,17467,49.99,2014,7,17,13,Thursday
862,2014-07-18 00:05:59,19866,17381,29.99,2014,7,18,0,Friday
863,2014-07-18 17:34:52,20132,17575,49.99,2014,7,18,17,Friday
864,2014-07-19 09:33:11,19831,17355,59.99,2014,7,19,9,Saturday
865,2014-07-19 15:34:02,20189,17614,49.99,2014,7,19,15,Saturday
866,2014-07-19 21:00:07,19942,17437,49.99,2014,7,19,21,Saturday
867,2014-07-21 04:57:41,19684,17246,45.99,2014,7,21,4,Monday
868,2014-07-21 21:47:48,19635,17211,49.99,2014,7,21,21,Monday
869,2014-07-21 23:16:09,20129,17573,49.99,2014,7,21,23,Monday
870,2014-07-22 06:58:14,19671,17236,59.99,2014,7,22,6,Tuesday
871,2014-07-23 05:12:57,20022,17498,59.99,2014,7,23,5,Wednesday
872,2014-07-23 06:48:10,19811,17340,49.99,2014,7,23,6,Wednesday
873,2014-07-23 10:04:13,20160,17596,45.99,2014,7,23,10,Wednesday
874,2014-07-23 13:48:53,20210,17630,49.99,2014,7,23,13,Wednesday
875,2014-07-23 23:07:03,20371,17755,45.99,2014,7,23,23,Wednesday
876,2014-07-24 07:20:55,20380,17761,49.99,2014,7,24,7,Thursday
877,2014-07-24 14:37:39,20339,17730,49.99,2014,7,24,14,Thursday
878,2014-07-24 19:48:03,19797,17330,59.99,2014,7,24,19,Thursday
879,2014-07-25 14:12:36,20262,17674,29.99,2014,7,25,14,Friday
880,2014-07-25 20:25:34,19848,17368,49.99,2014,7,25,20,Friday
881,2014-07-26 17:17:06,20355,17743,49.99,2014,7,26,17,Saturday
882,2014-07-26 22:01:23,19933,17430,49.99,2014,7,26,22,Saturday
883,2014-07-27 11:36:52,20171,17603,49.99,2014,7,27,11,Sunday
884,2014-07-28 00:37:01,19919,17418,49.99,2014,7,28,0,Monday
885,2014-07-28 11:48:15,20070,17530,45.99,2014,7,28,11,Monday
886,2014-07-28 18:37:20,20116,17564,49.99,2014,7,28,18,Monday
887,2014-07-28 19:26:29,20288,17693,49.99,2014,7,28,19,Monday
888,2014-07-29 00:41:55,20439,17805,49.99,2014,7,29,0,Tuesday
889,2014-07-29 03:12:04,20092,17547,49.99,2014,7,29,3,Tuesday
890,2014-07-29 13:26:45,20374,17757,49.99,2014,7,29,13,Tuesday
891,2014-07-30 05:50:26,20620,17934,45.99,2014,7,30,5,Wednesday
892,2014-08-01 08:10:49,20645,17954,49.99,2014,8,1,8,Friday
893,2014-08-02 04:13:19,20342,17733,45.99,2014,8,2,4,Saturday
894,2014-08-02 06:45:47,20425,17796,59.99,2014,8,2,6,Saturday
895,2014-08-02 15:13:40,20506,17855,49.99,2014,8,2,15,Saturday
896,2014-08-02 16:01:43,20276,17685,59.99,2014,8,2,16,Saturday
897,2014-08-02 23:55:52,20740,18022,49.99,2014,8,2,23,Saturday
898,2014-08-03 17:08:20,20469,17829,59.99,2014,8,3,17,Sunday
899,2014-08-04 02:54:00,21063,18259,49.99,2014,8,4,2,Monday
900,2014-08-04 15:17:30,20316,17714,45.99,2014,8,4,15,Monday
901,2014-08-05 16:23:27,20779,18051,49.99,2014,8,5,16,Tuesday
902,2014-08-06 02:16:12,20773,18046,45.99,2014,8,6,2,Wednesday
903,2014-08-06 06:30:01,20398,17776,29.99,2014,8,6,6,Wednesday
904,2014-08-06 21:16:28,20607,17926,49.99,2014,8,6,21,Wednesday
905,2014-08-07 06:08:42,20621,17935,49.99,2014,8,7,6,Thursday
906,2014-08-08 22:42:37,21221,18376,45.99,2014,8,8,22,Friday
907,2014-08-09 20:04:14,20990,18205,49.99,2014,8,9,20,Saturday
908,2014-08-10 10:04:08,20973,18192,49.99,2014,8,10,10,Sunday
909,2014-08-11 12:49:32,21303,18438,45.99,2014,8,11,12,Monday
910,2014-08-11 18:50:48,20876,18124,49.99,2014,8,11,18,Monday
911,2014-08-12 03:12:25,21205,18364,49.99,2014,8,12,3,Tuesday
912,2014-08-12 03:31:59,21103,18287,49.99,2014,8,12,3,Tuesday
913,2014-08-12 08:38:45,21014,18222,49.99,2014,8,12,8,Tuesday
914,2014-08-12 11:49:43,21349,18472,45.99,2014,8,12,11,Tuesday
915,2014-08-12 19:19:32,21306,18441,49.99,2014,8,12,19,Tuesday
916,2014-08-14 02:05:57,21084,18274,59.99,2014,8,14,2,Thursday
917,2014-08-14 02:46:37,21143,18319,45.99,2014,8,14,2,Thursday
918,2014-08-14 08:17:24,21025,18230,49.99,2014,8,14,8,Thursday
919,2014-08-14 21:53:13,21011,18219,49.99,2014,8,14,21,Thursday
920,2014-08-14 23:04:23,20991,18206,45.99,2014,8,14,23,Thursday
921,2014-08-15 03:49:05,21254,18402,49.99,2014,8,15,3,Friday
922,2014-08-15 04:53:05,21223,18377,49.99,2014,8,15,4,Friday
923,2014-08-15 23:29:10,21507,18592,49.99,2014,8,15,23,Friday
924,2014-08-16 21:52:30,21421,18529,45.99,2014,8,16,21,Saturday
925,2014-08-16 22:57:28,21744,18767,49.99,2014,8,16,22,Saturday
926,2014-08-17 13:01:29,21714,18743,49.99,2014,8,17,13,Sunday
927,2014-08-20 09:20:59,21345,18470,49.99,2014,8,20,9,Wednesday
928,2014-08-20 16:09:45,21882,18871,49.99,2014,8,20,16,Wednesday
929,2014-08-20 20:03:54,21356,18478,45.99,2014,8,20,20,Wednesday
930,2014-08-21 09:33:59,21276,18419,49.99,2014,8,21,9,Thursday
931,2014-08-21 22:03:27,21319,18451,49.99,2014,8,21,22,Thursday
932,2014-08-22 17:34:30,21639,18690,49.99,2014,8,22,17,Friday
933,2014-08-23 00:56:53,22216,19116,49.99,2014,8,23,0,Saturday
934,2014-08-23 09:47:42,22133,19054,49.99,2014,8,23,9,Saturday
935,2014-08-23 10:17:12,22129,19050,49.99,2014,8,23,10,Saturday
936,2014-08-23 10:59:57,21423,18530,45.99,2014,8,23,10,Saturday
937,2014-08-23 11:30:44,22155,19070,49.99,2014,8,23,11,Saturday
938,2014-08-23 16:59:26,21829,18830,45.99,2014,8,23,16,Saturday
939,2014-08-23 18:23:38,22107,19032,49.99,2014,8,23,18,Saturday
940,2014-08-24 00:13:24,22123,19046,49.99,2014,8,24,0,Sunday
941,2014-08-24 02:19:02,22215,19115,49.99,2014,8,24,2,Sunday
942,2014-08-24 05:00:16,21855,18849,45.99,2014,8,24,5,Sunday
943,2014-08-24 14:52:50,22166,19078,49.99,2014,8,24,14,Sunday
944,2014-08-24 18:04:51,22169,19081,49.99,2014,8,24,18,Sunday
945,2014-08-24 19:31:32,22208,19110,49.99,2014,8,24,19,Sunday
946,2014-08-24 20:13:15,22247,19138,49.99,2014,8,24,20,Sunday
947,2014-08-24 21:29:16,21939,18915,45.99,2014,8,24,21,Sunday
948,2014-08-24 22:22:47,22118,19042,59.99,2014,8,24,22,Sunday
949,2014-08-25 03:05:56,22142,19060,49.99,2014,8,25,3,Monday
950,2014-08-25 04:26:32,22267,19154,45.99,2014,8,25,4,Monday
951,2014-08-25 06:58:51,21841,18839,49.99,2014,8,25,6,Monday
952,2014-08-25 17:10:20,22201,19105,45.99,2014,8,25,17,Monday
953,2014-08-25 17:52:45,22177,19086,45.99,2014,8,25,17,Monday
954,2014-08-25 22:31:25,22336,19206,49.99,2014,8,25,22,Monday
955,2014-08-25 23:05:21,22316,19191,49.99,2014,8,25,23,Monday
956,2014-08-26 09:21:22,22117,19041,45.99,2014,8,26,9,Tuesday
957,2014-08-26 20:07:18,21592,18657,59.99,2014,8,26,20,Tuesday
958,2014-08-27 22:20:37,21876,18866,49.99,2014,8,27,22,Wednesday
959,2014-08-28 19:54:31,22375,19237,49.99,2014,8,28,19,Thursday
960,2014-08-29 04:11:28,21889,18877,49.99,2014,8,29,4,Friday
961,2014-08-29 08:14:46,22481,19313,45.99,2014,8,29,8,Friday
962,2014-08-29 10:49:59,22270,19157,49.99,2014,8,29,10,Friday
963,2014-08-29 13:15:34,22312,19188,49.99,2014,8,29,13,Friday
964,2014-08-29 13:57:56,21794,18805,45.99,2014,8,29,13,Friday
965,2014-08-29 18:39:41,22505,19329,49.99,2014,8,29,18,Friday
966,2014-08-29 19:00:03,22356,19222,49.99,2014,8,29,19,Friday
967,2014-08-29 19:20:47,22068,19005,49.99,2014,8,29,19,Friday
968,2014-08-29 19:56:30,22167,19079,49.99,2014,8,29,19,Friday
969,2014-08-29 22:09:07,22357,19223,49.99,2014,8,29,22,Friday
970,2014-08-30 04:08:19,21887,18876,49.99,2014,8,30,4,Saturday
971,2014-08-30 08:11:42,22545,19358,45.99,2014,8,30,8,Saturday
972,2014-08-30 13:42:40,22388,19247,49.99,2014,8,30,13,Saturday
973,2014-08-30 18:14:15,22397,19254,49.99,2014,8,30,18,Saturday
974,2014-08-30 19:26:48,22330,19202,49.99,2014,8,30,19,Saturday
975,2014-08-30 22:08:04,22361,19226,49.99,2014,8,30,22,Saturday
976,2014-08-31 04:53:28,22560,19369,49.99,2014,8,31,4,Sunday
977,2014-08-31 05:36:39,21988,18951,49.99,2014,8,31,5,Sunday
978,2014-08-31 05:47:28,22371,19234,49.99,2014,8,31,5,Sunday
979,2014-08-31 08:14:10,22462,19300,49.99,2014,8,31,8,Sunday
980,2014-08-31 14:51:05,22680,19456,49.99,2014,8,31,14,Sunday
981,2014-08-31 17:01:16,22199,19104,49.99,2014,8,31,17,Sunday
982,2014-08-31 17:08:33,22648,19433,49.99,2014,8,31,17,Sunday
983,2014-08-31 22:08:57,22180,19089,49.99,2014,8,31,22,Sunday
984,2014-08-31 23:50:15,22292,19174,49.99,2014,8,31,23,Sunday
985,2014-09-01 03:54:29,22621,19412,49.99,2014,9,1,3,Monday
986,2014-09-01 13:40:49,22087,19018,49.99,2014,9,1,13,Monday
987,2014-09-01 14:38:53,22148,19064,49.99,2014,9,1,14,Monday
988,2014-09-02 06:16:54,22784,19531,49.99,2014,9,2,6,Tuesday
989,2014-09-02 16:13:43,22610,19403,49.99,2014,9,2,16,Tuesday
990,2014-09-02 18:57:06,22442,19285,49.99,2014,9,2,18,Tuesday
991,2014-09-02 21:25:36,22219,19118,49.99,2014,9,2,21,Tuesday
992,2014-09-03 03:36:22,22437,19282,49.99,2014,9,3,3,Wednesday
993,2014-09-03 03:41:42,22268,19155,49.99,2014,9,3,3,Wednesday
994,2014-09-03 08:16:05,22699,19470,49.99,2014,9,3,8,Wednesday
995,2014-09-03 08:48:56,22506,19330,49.99,2014,9,3,8,Wednesday
996,2014-09-03 08:57:27,22586,19386,49.99,2014,9,3,8,Wednesday
997,2014-09-03 09:31:26,22671,19449,49.99,2014,9,3,9,Wednesday
998,2014-09-03 10:05:12,22807,19547,49.99,2014,9,3,10,Wednesday
999,2014-09-03 10:09:00,22805,19545,45.99,2014,9,3,10,Wednesday
1000,2014-09-03 11:09:05,22644,19429,49.99,2014,9,3,11,Wednesday
1001,2014-09-03 16:15:19,22766,19517,45.99,2014,9,3,16,Wednesday
1002,2014-09-03 20:46:28,22823,19558,49.99,2014,9,3,20,Wednesday
1003,2014-09-03 20:59:52,22359,19225,49.99,2014,9,3,20,Wednesday
1004,2014-09-03 22:11:50,22690,19464,29.99,2014,9,3,22,Wednesday
1005,2014-09-03 22:17:44,22526,19345,49.99,2014,9,3,22,Wednesday
1006,2014-09-04 04:42:09,22276,19161,49.99,2014,9,4,4,Thursday
1007,2014-09-04 06:36:44,22343,19211,49.99,2014,9,4,6,Thursday
1008,2014-09-04 07:07:47,22637,19423,49.99,2014,9,4,7,Thursday
1009,2014-09-04 10:10:37,22468,19304,49.99,2014,9,4,10,Thursday
1010,2014-09-04 10:51:37,22259,19147,49.99,2014,9,4,10,Thursday
1011,2014-09-04 11:23:41,22287,19169,49.99,2014,9,4,11,Thursday
1012,2014-09-04 17:52:39,22279,19163,49.99,2014,9,4,17,Thursday
1013,2014-09-04 20:22:40,22244,19136,49.99,2014,9,4,20,Thursday
1014,2014-09-04 22:43:02,22646,19431,49.99,2014,9,4,22,Thursday
1015,2014-09-05 00:50:56,22382,19242,49.99,2014,9,5,0,Friday
1016,2014-09-05 01:12:30,22530,19348,49.99,2014,9,5,1,Friday
1017,2014-09-05 01:29:37,22341,19210,49.99,2014,9,5,1,Friday
1018,2014-09-05 02:37:38,22550,19362,49.99,2014,9,5,2,Friday
1019,2014-09-05 02:37:59,22578,19381,49.99,2014,9,5,2,Friday
1020,2014-09-05 04:11:01,22960,19652,49.99,2014,9,5,4,Friday
1021,2014-09-05 07:18:20,22880,19597,49.99,2014,9,5,7,Friday
1022,2014-09-05 10:19:50,22783,19530,49.99,2014,9,5,10,Friday
1023,2014-09-05 11:50:27,22742,19499,49.99,2014,9,5,11,Friday
1024,2014-09-05 15:51:55,22262,19150,49.99,2014,9,5,15,Friday
1025,2014-09-05 16:29:04,22528,19346,49.99,2014,9,5,16,Friday
1026,2014-09-05 20:03:07,22548,19360,49.99,2014,9,5,20,Friday
1027,2014-09-05 23:29:04,22332,19203,49.99,2014,9,5,23,Friday
1028,2014-09-06 13:18:33,23085,19742,59.99,2014,9,6,13,Saturday
1029,2014-09-06 16:38:37,22822,19557,49.99,2014,9,6,16,Saturday
1030,2014-09-06 17:47:26,22878,19596,49.99,2014,9,6,17,Saturday
1031,2014-09-06 17:49:44,23035,19709,45.99,2014,9,6,17,Saturday
1032,2014-09-06 20:01:57,22790,19535,29.99,2014,9,6,20,Saturday
1033,2014-09-06 20:02:50,22688,19463,49.99,2014,9,6,20,Saturday
1034,2014-09-06 23:29:39,23051,19720,49.99,2014,9,6,23,Saturday
1035,2014-09-06 23:32:24,22964,19655,49.99,2014,9,6,23,Saturday
1036,2014-09-07 00:29:01,22502,19327,49.99,2014,9,7,0,Sunday
1037,2014-09-07 01:37:44,22893,19604,49.99,2014,9,7,1,Sunday
1038,2014-09-07 06:17:13,22509,19333,49.99,2014,9,7,6,Sunday
1039,2014-09-07 07:04:04,23132,19776,49.99,2014,9,7,7,Sunday
1040,2014-09-07 07:47:09,22440,19284,49.99,2014,9,7,7,Sunday
1041,2014-09-07 07:47:54,22396,19253,49.99,2014,9,7,7,Sunday
1042,2014-09-07 09:25:21,22381,19241,45.99,2014,9,7,9,Sunday
1043,2014-09-07 10:19:47,22368,19232,49.99,2014,9,7,10,Sunday
1044,2014-09-07 14:36:49,22384,19243,49.99,2014,9,7,14,Sunday
1045,2014-09-07 16:28:32,23135,19778,49.99,2014,9,7,16,Sunday
1046,2014-09-07 23:30:27,22767,19518,49.99,2014,9,7,23,Sunday
1047,2014-09-08 02:06:05,22987,19673,49.99,2014,9,8,2,Monday
1048,2014-09-08 02:09:17,23031,19706,49.99,2014,9,8,2,Monday
1049,2014-09-08 08:06:26,22967,19657,49.99,2014,9,8,8,Monday
1050,2014-09-08 11:52:52,22428,19275,49.99,2014,9,8,11,Monday
1051,2014-09-08 12:25:37,22557,19367,49.99,2014,9,8,12,Monday
1052,2014-09-08 16:57:03,23067,19731,49.99,2014,9,8,16,Monday
1053,2014-09-08 20:43:21,22806,19546,49.99,2014,9,8,20,Monday
1054,2014-09-08 23:07:09,22507,19331,49.99,2014,9,8,23,Monday
1055,2014-09-09 01:02:57,22746,19502,49.99,2014,9,9,1,Tuesday
1056,2014-09-09 03:11:04,22508,19332,49.99,2014,9,9,3,Tuesday
1057,2014-09-09 06:44:08,22826,19560,49.99,2014,9,9,6,Tuesday
1058,2014-09-09 09:56:34,23136,19779,49.99,2014,9,9,9,Tuesday
1059,2014-09-09 11:10:42,22448,19290,49.99,2014,9,9,11,Tuesday
1060,2014-09-09 15:07:31,22423,19271,49.99,2014,9,9,15,Tuesday
1061,2014-09-09 15:50:53,22417,19267,49.99,2014,9,9,15,Tuesday
1062,2014-09-09 17:00:06,22710,19476,49.99,2014,9,9,17,Tuesday
1063,2014-09-09 17:02:57,22848,19576,49.99,2014,9,9,17,Tuesday
1064,2014-09-09 17:31:59,22896,19606,49.99,2014,9,9,17,Tuesday
1065,2014-09-09 18:43:19,22906,19613,49.99,2014,9,9,18,Tuesday
1066,2014-09-09 21:38:52,23208,19834,49.99,2014,9,9,21,Tuesday
1067,2014-09-09 21:56:43,22730,19490,49.99,2014,9,9,21,Tuesday
1068,2014-09-09 21:59:40,22812,19551,49.99,2014,9,9,21,Tuesday
1069,2014-09-09 23:32:39,22612,19405,49.99,2014,9,9,23,Tuesday
1070,2014-09-10 01:33:28,22522,19343,49.99,2014,9,10,1,Wednesday
1071,2014-09-10 02:28:06,23064,19729,49.99,2014,9,10,2,Wednesday
1072,2014-09-10 02:40:58,22556,19366,49.99,2014,9,10,2,Wednesday
