order_id,created_at,website_session_id,user_id,primary_product_id,items_purchased,price_usd,cogs_usd,year,month,day,hour,day_name
15830,2014-06-04 01:01:32,259116,221836,1,1,49.99,19.49,2014,6,4,1,Wednesday
15831,2014-06-04 01:23:19,259127,186163,1,2,79.98,28.98,2014,6,4,1,Wednesday
15832,2014-06-04 01:40:49,259132,194061,1,1,49.99,19.49,2014,6,4,1,Wednesday
15833,2014-06-04 01:55:01,259134,221849,1,2,79.98,28.98,2014,6,4,1,Wednesday
15834,2014-06-04 02:55:06,259146,221859,1,2,79.98,28.98,2014,6,4,2,Wednesday
15835,2014-06-04 02:55:32,259144,221857,3,1,45.99,14.49,2014,6,4,2,Wednesday
15836,2014-06-04 06:03:52,259170,221878,1,1,49.99,19.49,2014,6,4,6,Wednesday
15837,2014-06-04 08:04:29,259205,221908,1,1,49.99,19.49,2014,6,4,8,Wednesday
15838,2014-06-04 08:41:58,259216,221918,3,1,45.99,14.49,2014,6,4,8,Wednesday
15839,2014-06-04 09:08:53,259225,199648,1,1,49.99,19.49,2014,6,4,9,Wednesday
15840,2014-06-04 09:36:12,259233,221928,2,1,59.99,22.49,2014,6,4,9,Wednesday
15841,2014-06-04 09:48:58,259242,221933,1,1,49.99,19.49,2014,6,4,9,Wednesday
15842,2014-06-04 10:21:50,259266,221950,2,1,59.99,22.49,2014,6,4,10,Wednesday
15843,2014-06-04 10:22:38,259270,221954,1,1,49.99,19.49,2014,6,4,10,Wednesday
15844,2014-06-04 10:41:10,259278,221959,1,1,49.99,19.49,2014,6,4,10,Wednesday
15845,2014-06-04 10:55:37,259296,206370,2,1,59.99,22.49,2014,6,4,10,Wednesday
15846,2014-06-04 11:12:35,259310,206815,1,2,95.98,33.98,2014,6,4,11,Wednesday
15847,2014-06-04 11:53:41,259339,192438,1,1,49.99,19.49,2014,6,4,11,Wednesday
15848,2014-06-04 11:56:02,259349,222016,1,1,49.99,19.49,2014,6,4,11,Wednesday
15849,2014-06-04 12:23:05,259362,222028,1,1,49.99,19.49,2014,6,4,12,Wednesday
15850,2014-06-04 12:52:57,259388,222049,1,1,49.99,19.49,2014,6,4,12,Wednesday
15851,2014-06-04 13:01:35,259394,222055,1,2,79.98,28.98,2014,6,4,13,Wednesday
15852,2014-06-04 13:17:21,259408,219023,1,1,49.99,19.49,2014,6,4,13,Wednesday
15853,2014-06-04 13:18:49,259414,222072,1,2,79.98,28.98,2014,6,4,13,Wednesday
15854,2014-06-04 13:38:47,259430,210119,2,1,59.99,22.49,2014,6,4,13,Wednesday
15855,2014-06-04 13:41:38,259433,222084,1,2,95.98,33.98,2014,6,4,13,Wednesday
15856,2014-06-04 13:56:29,259440,222091,3,2,95.98,33.98,2014,6,4,13,Wednesday
15857,2014-06-04 14:07:08,259449,194110,1,1,49.99,19.49,2014,6,4,14,Wednesday
15858,2014-06-04 14:25:56,259466,222116,1,1,49.99,19.49,2014,6,4,14,Wednesday
15859,2014-06-04 14:50:17,259490,222135,2,2,89.98,31.98,2014,6,4,14,Wednesday
15860,2014-06-04 14:56:15,259495,196199,1,2,109.98,41.98,2014,6,4,14,Wednesday
15861,2014-06-04 15:08:48,259512,222152,1,1,49.99,19.49,2014,6,4,15,Wednesday
15862,2014-06-04 15:30:11,259521,222161,3,2,95.98,33.98,2014,6,4,15,Wednesday
15863,2014-06-04 15:35:15,259530,222168,3,1,45.99,14.49,2014,6,4,15,Wednesday
15864,2014-06-04 15:49:11,259536,222171,1,2,95.98,33.98,2014,6,4,15,Wednesday
15865,2014-06-04 17:07:13,259610,217904,1,1,49.99,19.49,2014,6,4,17,Wednesday
15866,2014-06-04 17:08:10,259611,222227,1,2,95.98,33.98,2014,6,4,17,Wednesday
15867,2014-06-04 17:22:37,259616,222232,1,1,49.99,19.49,2014,6,4,17,Wednesday
15868,2014-06-04 17:24:09,259617,222233,1,1,49.99,19.49,2014,6,4,17,Wednesday
15869,2014-06-04 17:52:23,259637,222248,1,2,95.98,33.98,2014,6,4,17,Wednesday
15870,2014-06-04 18:38:15,259663,201622,1,2,95.98,33.98,2014,6,4,18,Wednesday
15871,2014-06-04 20:19:34,259729,222322,1,2,95.98,33.98,2014,6,4,20,Wednesday
15872,2014-06-04 21:43:17,259762,222351,3,2,75.98,23.98,2014,6,4,21,Wednesday
15873,2014-06-04 22:13:31,259774,222362,3,2,95.98,33.98,2014,6,4,22,Wednesday
15874,2014-06-04 23:24:02,259798,222380,1,1,49.99,19.49,2014,6,4,23,Wednesday
15875,2014-06-05 01:04:18,259829,222406,1,2,95.98,33.98,2014,6,5,1,Thursday
15876,2014-06-05 02:12:18,259844,203366,1,2,79.98,28.98,2014,6,5,2,Thursday
15877,2014-06-05 03:55:20,259863,222433,1,2,95.98,33.98,2014,6,5,3,Thursday
15878,2014-06-05 04:13:17,259865,203614,2,1,59.99,22.49,2014,6,5,4,Thursday
15879,2014-06-05 06:51:09,259888,222452,1,1,49.99,19.49,2014,6,5,6,Thursday
15880,2014-06-05 08:34:31,259927,199755,2,1,59.99,22.49,2014,6,5,8,Thursday
15881,2014-06-05 08:59:24,259937,222490,3,1,45.99,14.49,2014,6,5,8,Thursday
15882,2014-06-05 09:06:36,259939,222491,1,1,49.99,19.49,2014,6,5,9,Thursday
15883,2014-06-05 09:07:33,259942,200924,1,2,79.98,28.98,2014,6,5,9,Thursday
15884,2014-06-05 09:32:21,259952,222500,1,1,49.99,19.49,2014,6,5,9,Thursday
15885,2014-06-05 10:15:45,259979,222521,1,1,49.99,19.49,2014,6,5,10,Thursday
15886,2014-06-05 10:18:14,259982,222524,1,1,49.99,19.49,2014,6,5,10,Thursday
15887,2014-06-05 10:37:16,259998,222533,1,1,49.99,19.49,2014,6,5,10,Thursday
15888,2014-06-05 10:41:28,260003,222537,1,1,49.99,19.49,2014,6,5,10,Thursday
15889,2014-06-05 11:05:22,260016,222547,1,1,49.99,19.49,2014,6,5,11,Thursday
15890,2014-06-05 11:25:57,260031,222560,1,2,79.98,28.98,2014,6,5,11,Thursday
15891,2014-06-05 11:31:47,260040,222568,1,1,49.99,19.49,2014,6,5,11,Thursday
15892,2014-06-05 11:39:41,260043,188509,1,2,79.98,28.98,2014,6,5,11,Thursday
15893,2014-06-05 11:47:57,260050,197427,1,1,49.99,19.49,2014,6,5,11,Thursday
15894,2014-06-05 11:57:25,260056,222580,1,1,49.99,19.49,2014,6,5,11,Thursday
15895,2014-06-05 11:59:34,260058,222581,1,1,49.99,19.49,2014,6,5,11,Thursday
15896,2014-06-05 12:33:46,260080,222598,1,1,49.99,19.49,2014,6,5,12,Thursday
15897,2014-06-05 12:54:22,260094,181239,1,1,49.99,19.49,2014,6,5,12,Thursday
15898,2014-06-05 13:04:03,260100,222613,1,1,49.99,19.49,2014,6,5,13,Thursday
15899,2014-06-05 13:07:18,260107,182438,2,1,59.99,22.49,2014,6,5,13,Thursday
15900,2014-06-05 13:14:04,260108,222618,1,1,49.99,19.49,2014,6,5,13,Thursday
15901,2014-06-05 13:18:25,260109,222619,1,1,49.99,19.49,2014,6,5,13,Thursday
15902,2014-06-05 13:27:37,260118,222628,1,2,79.98,28.98,2014,6,5,13,Thursday
15903,2014-06-05 13:40:37,260127,222637,1,2,95.98,33.98,2014,6,5,13,Thursday
15904,2014-06-05 13:44:17,260132,222642,1,1,49.99,19.49,2014,6,5,13,Thursday
15905,2014-06-05 13:48:48,260141,222650,1,1,49.99,19.49,2014,6,5,13,Thursday
15906,2014-06-05 14:06:59,260151,222658,1,2,79.98,28.98,2014,6,5,14,Thursday
15907,2014-06-05 14:21:26,260164,222668,1,2,109.98,41.98,2014,6,5,14,Thursday
15908,2014-06-05 14:39:54,260178,222678,1,2,79.98,28.98,2014,6,5,14,Thursday
15909,2014-06-05 14:45:25,260185,222684,1,1,49.99,19.49,2014,6,5,14,Thursday
15910,2014-06-05 14:49:27,260186,222685,1,1,49.99,19.49,2014,6,5,14,Thursday
15911,2014-06-05 15:41:35,260225,222718,1,1,49.99,19.49,2014,6,5,15,Thursday
15912,2014-06-05 15:59:33,260246,200194,1,1,49.99,19.49,2014,6,5,15,Thursday
15913,2014-06-05 16:22:09,260253,198191,1,2,79.98,28.98,2014,6,5,16,Thursday
15914,2014-06-05 16:58:55,260289,222765,3,2,95.98,33.98,2014,6,5,16,Thursday
15915,2014-06-05 17:01:59,260294,222770,2,1,59.99,22.49,2014,6,5,17,Thursday
15916,2014-06-05 17:21:27,260307,198085,3,2,75.98,23.98,2014,6,5,17,Thursday
15917,2014-06-05 18:00:41,260335,222804,1,2,95.98,33.98,2014,6,5,18,Thursday
15918,2014-06-05 18:18:43,260344,222811,2,1,59.99,22.49,2014,6,5,18,Thursday
15919,2014-06-05 18:49:26,260360,222825,3,2,75.98,23.98,2014,6,5,18,Thursday
15920,2014-06-05 19:03:39,260365,222829,1,2,109.98,41.98,2014,6,5,19,Thursday
15921,2014-06-05 19:05:40,260366,222830,1,2,79.98,28.98,2014,6,5,19,Thursday
15922,2014-06-05 19:06:37,260364,176544,2,1,59.99,22.49,2014,6,5,19,Thursday
15923,2014-06-05 20:03:34,260399,222856,1,1,49.99,19.49,2014,6,5,20,Thursday
15924,2014-06-05 21:30:19,260433,222886,1,1,49.99,19.49,2014,6,5,21,Thursday
15925,2014-06-05 21:33:04,260432,201656,1,2,79.98,28.98,2014,6,5,21,Thursday
15926,2014-06-05 23:35:39,260471,222918,1,1,49.99,19.49,2014,6,5,23,Thursday
15927,2014-06-06 00:04:56,260483,222927,1,2,95.98,33.98,2014,6,6,0,Friday
15928,2014-06-06 00:13:53,260486,222929,1,2,95.98,33.98,2014,6,6,0,Friday
15929,2014-06-06 01:34:08,260501,209007,1,2,79.98,28.98,2014,6,6,1,Friday
15930,2014-06-06 02:53:57,260512,222948,1,2,79.98,28.98,2014,6,6,2,Friday
15931,2014-06-06 03:37:15,260519,222952,1,1,49.99,19.49,2014,6,6,3,Friday
15932,2014-06-06 04:03:53,260523,222955,1,1,49.99,19.49,2014,6,6,4,Friday
15933,2014-06-06 04:08:29,260527,222959,2,1,59.99,22.49,2014,6,6,4,Friday
15934,2014-06-06 04:09:02,260525,222957,2,2,105.98,36.98,2014,6,6,4,Friday
15935,2014-06-06 06:32:38,260551,220108,1,1,49.99,19.49,2014,6,6,6,Friday
15936,2014-06-06 08:08:22,260580,223001,1,1,49.99,19.49,2014,6,6,8,Friday
15937,2014-06-06 08:33:17,260588,223008,1,2,109.98,41.98,2014,6,6,8,Friday
15938,2014-06-06 09:17:03,260606,199554,3,1,45.99,14.49,2014,6,6,9,Friday
15939,2014-06-06 09:29:32,260618,223032,1,2,79.98,28.98,2014,6,6,9,Friday
15940,2014-06-06 09:31:44,260619,223033,1,2,109.98,41.98,2014,6,6,9,Friday
15941,2014-06-06 10:05:30,260637,223050,3,1,45.99,14.49,2014,6,6,10,Friday
15942,2014-06-06 10:06:17,260643,204785,3,1,45.99,14.49,2014,6,6,10,Friday
15943,2014-06-06 10:12:44,260642,223055,1,2,109.98,41.98,2014,6,6,10,Friday
15944,2014-06-06 10:20:21,260649,223060,1,1,49.99,19.49,2014,6,6,10,Friday
15945,2014-06-06 10:32:56,260655,223063,1,2,79.98,28.98,2014,6,6,10,Friday
15946,2014-06-06 10:33:58,260664,223072,1,1,49.99,19.49,2014,6,6,10,Friday
15947,2014-06-06 11:07:23,260681,223088,1,2,95.98,33.98,2014,6,6,11,Friday
15948,2014-06-06 11:21:04,260692,223099,1,2,79.98,28.98,2014,6,6,11,Friday
15949,2014-06-06 11:42:50,260707,223113,1,1,49.99,19.49,2014,6,6,11,Friday
15950,2014-06-06 12:20:45,260736,223135,1,1,49.99,19.49,2014,6,6,12,Friday
15951,2014-06-06 12:36:24,260750,192484,1,1,49.99,19.49,2014,6,6,12,Friday
15952,2014-06-06 13:43:18,260801,223187,1,1,49.99,19.49,2014,6,6,13,Friday
15953,2014-06-06 14:33:07,260837,223216,3,1,45.99,14.49,2014,6,6,14,Friday
15954,2014-06-06 14:47:49,260846,223223,1,2,79.98,28.98,2014,6,6,14,Friday
15955,2014-06-06 15:26:34,260868,223244,1,1,49.99,19.49,2014,6,6,15,Friday
15956,2014-06-06 15:38:21,260879,223253,1,1,49.99,19.49,2014,6,6,15,Friday
15957,2014-06-06 16:06:45,260896,223269,1,2,95.98,33.98,2014,6,6,16,Friday
15958,2014-06-06 16:44:27,260933,223301,1,2,79.98,28.98,2014,6,6,16,Friday
15959,2014-06-06 18:30:40,260984,223339,1,1,49.99,19.49,2014,6,6,18,Friday
15960,2014-06-06 18:39:17,260990,207065,1,2,95.98,33.98,2014,6,6,18,Friday
15961,2014-06-06 18:59:26,260998,223351,2,1,59.99,22.49,2014,6,6,18,Friday
15962,2014-06-06 20:19:20,261026,203026,1,1,49.99,19.49,2014,6,6,20,Friday
15963,2014-06-06 20:57:46,261040,223386,1,1,49.99,19.49,2014,6,6,20,Friday
15964,2014-06-06 21:01:45,261041,207393,1,2,95.98,33.98,2014,6,6,21,Friday
15965,2014-06-06 22:21:56,261060,223401,3,1,45.99,14.49,2014,6,6,22,Friday
15966,2014-06-06 22:28:13,261067,223407,1,1,49.99,19.49,2014,6,6,22,Friday
15967,2014-06-06 22:35:41,261070,223410,1,1,49.99,19.49,2014,6,6,22,Friday
15968,2014-06-06 23:32:23,261085,223423,1,1,49.99,19.49,2014,6,6,23,Friday
15969,2014-06-07 02:43:00,261115,217841,1,1,49.99,19.49,2014,6,7,2,Saturday
15970,2014-06-07 03:59:28,261131,223457,3,2,95.98,33.98,2014,6,7,3,Saturday
15971,2014-06-07 04:07:42,261133,201861,3,2,75.98,23.98,2014,6,7,4,Saturday
15972,2014-06-07 06:23:41,261148,223467,3,2,95.98,33.98,2014,6,7,6,Saturday
15973,2014-06-07 08:05:37,261165,200592,2,1,59.99,22.49,2014,6,7,8,Saturday
15974,2014-06-07 08:43:46,261172,223486,1,1,49.99,19.49,2014,6,7,8,Saturday
15975,2014-06-07 10:49:14,261207,223513,1,1,49.99,19.49,2014,6,7,10,Saturday
15976,2014-06-07 12:19:43,261232,223535,1,2,95.98,33.98,2014,6,7,12,Saturday
15977,2014-06-07 12:32:29,261238,223539,1,1,49.99,19.49,2014,6,7,12,Saturday
15978,2014-06-07 13:18:56,261257,223553,1,1,49.99,19.49,2014,6,7,13,Saturday
15979,2014-06-07 13:25:12,261254,223551,3,1,45.99,14.49,2014,6,7,13,Saturday
15980,2014-06-07 14:30:23,261279,223572,1,1,49.99,19.49,2014,6,7,14,Saturday
15981,2014-06-07 14:40:15,261282,223575,1,2,79.98,28.98,2014,6,7,14,Saturday
15982,2014-06-07 16:23:06,261323,223613,3,1,45.99,14.49,2014,6,7,16,Saturday
15983,2014-06-07 20:20:51,261376,223655,1,2,79.98,28.98,2014,6,7,20,Saturday
15984,2014-06-07 21:32:17,261391,223669,1,1,49.99,19.49,2014,6,7,21,Saturday
15985,2014-06-07 23:54:20,261413,223689,3,1,45.99,14.49,2014,6,7,23,Saturday
15986,2014-06-08 00:53:51,261426,223701,1,2,79.98,28.98,2014,6,8,0,Sunday
15987,2014-06-08 02:32:14,261444,223715,1,2,79.98,28.98,2014,6,8,2,Sunday
15988,2014-06-08 02:32:42,261445,223716,2,1,59.99,22.49,2014,6,8,2,Sunday
15989,2014-06-08 03:01:26,261451,223722,3,1,45.99,14.49,2014,6,8,3,Sunday
15990,2014-06-08 08:02:50,261478,223743,1,2,79.98,28.98,2014,6,8,8,Sunday
15991,2014-06-08 08:15:23,261481,223746,2,1,59.99,22.49,2014,6,8,8,Sunday
15992,2014-06-08 09:05:25,261489,223753,1,2,95.98,33.98,2014,6,8,9,Sunday
15993,2014-06-08 09:22:11,261490,211666,1,1,49.99,19.49,2014,6,8,9,Sunday
15994,2014-06-08 10:35:00,261502,223761,2,1,59.99,22.49,2014,6,8,10,Sunday
15995,2014-06-08 10:42:08,261504,223763,1,1,49.99,19.49,2014,6,8,10,Sunday
15996,2014-06-08 12:38:04,261532,223788,1,2,79.98,28.98,2014,6,8,12,Sunday
15997,2014-06-08 12:53:47,261536,223792,1,2,79.98,28.98,2014,6,8,12,Sunday
15998,2014-06-08 13:25:40,261545,191739,1,2,79.98,28.98,2014,6,8,13,Sunday
15999,2014-06-08 13:44:55,261554,223808,1,2,95.98,33.98,2014,6,8,13,Sunday
16000,2014-06-08 13:51:41,261555,223809,3,1,45.99,14.49,2014,6,8,13,Sunday
16001,2014-06-08 14:02:05,261562,223814,2,2,89.98,31.98,2014,6,8,14,Sunday
16002,2014-06-08 14:12:48,261565,223817,1,1,49.99,19.49,2014,6,8,14,Sunday
16003,2014-06-08 14:54:18,261588,223836,2,1,59.99,22.49,2014,6,8,14,Sunday
16004,2014-06-08 15:15:21,261598,223845,2,1,59.99,22.49,2014,6,8,15,Sunday
16005,2014-06-08 15:36:14,261605,223852,1,1,49.99,19.49,2014,6,8,15,Sunday
16006,2014-06-08 15:41:27,261608,223854,1,1,49.99,19.49,2014,6,8,15,Sunday
16007,2014-06-08 15:42:59,261607,211175,1,1,49.99,19.49,2014,6,8,15,Sunday
16008,2014-06-08 15:59:28,261614,223860,1,2,95.98,33.98,2014,6,8,15,Sunday
16009,2014-06-08 17:40:08,261646,223881,1,1,49.99,19.49,2014,6,8,17,Sunday
16010,2014-06-08 17:42:59,261645,223880,3,1,45.99,14.49,2014,6,8,17,Sunday
16011,2014-06-08 17:54:15,261649,223884,1,2,79.98,28.98,2014,6,8,17,Sunday
16012,2014-06-08 18:08:36,261652,223887,2,1,59.99,22.49,2014,6,8,18,Sunday
16013,2014-06-08 18:59:24,261667,223899,1,1,49.99,19.49,2014,6,8,18,Sunday
16014,2014-06-08 19:40:12,261677,223907,3,2,75.98,23.98,2014,6,8,19,Sunday
16015,2014-06-08 19:43:32,261678,223908,3,1,45.99,14.49,2014,6,8,19,Sunday
16016,2014-06-08 22:22:14,261733,205834,1,1,49.99,19.49,2014,6,8,22,Sunday
16017,2014-06-08 23:07:44,261755,223977,1,1,49.99,19.49,2014,6,8,23,Sunday
16018,2014-06-08 23:21:38,261759,223981,1,2,79.98,28.98,2014,6,8,23,Sunday
16019,2014-06-09 00:18:12,261772,223990,1,1,49.99,19.49,2014,6,9,0,Monday
16020,2014-06-09 01:07:58,261791,224006,2,1,59.99,22.49,2014,6,9,1,Monday
16021,2014-06-09 01:18:58,261793,224008,2,1,59.99,22.49,2014,6,9,1,Monday
16022,2014-06-09 01:55:23,261805,224019,3,2,95.98,33.98,2014,6,9,1,Monday
16023,2014-06-09 02:37:53,261813,224025,1,1,49.99,19.49,2014,6,9,2,Monday
16024,2014-06-09 02:58:48,261817,224028,1,1,49.99,19.49,2014,6,9,2,Monday
16025,2014-06-09 03:04:13,261819,224030,1,1,49.99,19.49,2014,6,9,3,Monday
16026,2014-06-09 06:01:55,261851,224057,1,1,49.99,19.49,2014,6,9,6,Monday
16027,2014-06-09 06:05:09,261850,224056,3,2,95.98,33.98,2014,6,9,6,Monday
16028,2014-06-09 07:07:41,261863,195485,2,1,59.99,22.49,2014,6,9,7,Monday
16029,2014-06-09 07:11:36,261865,224068,3,1,45.99,14.49,2014,6,9,7,Monday
16030,2014-06-09 07:34:23,261873,224073,1,1,49.99,19.49,2014,6,9,7,Monday
16031,2014-06-09 07:36:36,261874,224074,1,1,49.99,19.49,2014,6,9,7,Monday
16032,2014-06-09 08:05:53,261886,224085,2,1,59.99,22.49,2014,6,9,8,Monday
16033,2014-06-09 09:08:43,261907,224105,1,2,79.98,28.98,2014,6,9,9,Monday
16034,2014-06-09 09:55:56,261935,224128,3,1,45.99,14.49,2014,6,9,9,Monday
16035,2014-06-09 09:58:58,261933,224126,1,1,49.99,19.49,2014,6,9,9,Monday
16036,2014-06-09 10:19:16,261951,224140,3,1,45.99,14.49,2014,6,9,10,Monday
16037,2014-06-09 10:25:26,261957,224146,3,1,45.99,14.49,2014,6,9,10,Monday
16038,2014-06-09 10:47:33,261981,224163,1,2,109.98,41.98,2014,6,9,10,Monday
16039,2014-06-09 10:47:35,261976,224160,2,1,59.99,22.49,2014,6,9,10,Monday
16040,2014-06-09 11:13:05,262006,224183,1,2,79.98,28.98,2014,6,9,11,Monday
16041,2014-06-09 11:13:22,262002,224179,1,2,95.98,33.98,2014,6,9,11,Monday
16042,2014-06-09 11:58:59,262040,224212,1,1,49.99,19.49,2014,6,9,11,Monday
16043,2014-06-09 12:04:15,262045,224216,1,1,49.99,19.49,2014,6,9,12,Monday
16044,2014-06-09 12:18:13,262058,224227,1,1,49.99,19.49,2014,6,9,12,Monday
16045,2014-06-09 12:20:38,262059,199273,1,2,79.98,28.98,2014,6,9,12,Monday
16046,2014-06-09 13:11:51,262094,224258,1,1,49.99,19.49,2014,6,9,13,Monday
16047,2014-06-09 14:12:34,262142,224301,1,1,49.99,19.49,2014,6,9,14,Monday
16048,2014-06-09 14:16:59,262146,224304,1,1,49.99,19.49,2014,6,9,14,Monday
16049,2014-06-09 14:18:00,262150,224308,1,1,49.99,19.49,2014,6,9,14,Monday
16050,2014-06-09 14:44:05,262163,224319,3,1,45.99,14.49,2014,6,9,14,Monday
16051,2014-06-09 15:02:21,262175,224328,2,2,89.98,31.98,2014,6,9,15,Monday
16052,2014-06-09 15:11:56,262181,224334,1,2,79.98,28.98,2014,6,9,15,Monday
16053,2014-06-09 15:15:31,262185,224338,1,2,79.98,28.98,2014,6,9,15,Monday
16054,2014-06-09 15:29:33,262196,224348,1,1,49.99,19.49,2014,6,9,15,Monday
16055,2014-06-09 15:47:42,262216,224367,2,1,59.99,22.49,2014,6,9,15,Monday
16056,2014-06-09 15:50:44,262214,224365,3,2,75.98,23.98,2014,6,9,15,Monday
16057,2014-06-09 16:01:13,262220,224370,1,1,49.99,19.49,2014,6,9,16,Monday
16058,2014-06-09 16:07:38,262227,224374,1,1,49.99,19.49,2014,6,9,16,Monday
16059,2014-06-09 16:24:35,262241,224383,1,2,79.98,28.98,2014,6,9,16,Monday
16060,2014-06-09 16:37:59,262250,224390,2,2,89.98,31.98,2014,6,9,16,Monday
16061,2014-06-09 16:57:54,262268,224404,1,1,49.99,19.49,2014,6,9,16,Monday
16062,2014-06-09 17:11:22,262277,196664,1,1,49.99,19.49,2014,6,9,17,Monday
16063,2014-06-09 17:13:42,262280,224413,1,2,95.98,33.98,2014,6,9,17,Monday
16064,2014-06-09 17:18:57,262278,186483,1,1,49.99,19.49,2014,6,9,17,Monday
16065,2014-06-09 17:19:42,262281,196980,1,1,49.99,19.49,2014,6,9,17,Monday
16066,2014-06-09 17:19:49,262283,224414,3,2,75.98,23.98,2014,6,9,17,Monday
16067,2014-06-09 17:41:47,262295,224425,1,2,95.98,33.98,2014,6,9,17,Monday
16068,2014-06-09 17:43:00,262303,224432,1,1,49.99,19.49,2014,6,9,17,Monday
16069,2014-06-09 18:16:45,262321,200450,1,2,109.98,41.98,2014,6,9,18,Monday
16070,2014-06-09 18:30:49,262336,224460,1,1,49.99,19.49,2014,6,9,18,Monday
16071,2014-06-09 18:44:47,262338,224462,1,1,49.99,19.49,2014,6,9,18,Monday
16072,2014-06-09 19:01:22,262350,181479,1,2,79.98,28.98,2014,6,9,19,Monday
16073,2014-06-09 19:30:33,262367,224484,1,2,79.98,28.98,2014,6,9,19,Monday
16074,2014-06-09 19:55:07,262373,224490,1,1,49.99,19.49,2014,6,9,19,Monday
16075,2014-06-09 20:27:54,262392,224506,1,1,49.99,19.49,2014,6,9,20,Monday
16076,2014-06-09 20:47:40,262398,224512,1,2,95.98,33.98,2014,6,9,20,Monday
16077,2014-06-09 20:52:43,262399,224513,3,1,45.99,14.49,2014,6,9,20,Monday
16078,2014-06-09 23:17:07,262451,224553,3,1,45.99,14.49,2014,6,9,23,Monday
16079,2014-06-09 23:21:42,262455,224556,3,1,45.99,14.49,2014,6,9,23,Monday
16080,2014-06-10 00:44:18,262479,194656,1,1,49.99,19.49,2014,6,10,0,Tuesday
16081,2014-06-10 00:56:49,262482,224573,1,2,95.98,33.98,2014,6,10,0,Tuesday
16082,2014-06-10 02:04:39,262499,224587,3,2,75.98,23.98,2014,6,10,2,Tuesday
16083,2014-06-10 06:19:58,262544,204931,2,1,59.99,22.49,2014,6,10,6,Tuesday
16084,2014-06-10 06:29:19,262545,194972,1,1,49.99,19.49,2014,6,10,6,Tuesday
16085,2014-06-10 06:55:12,262547,224626,1,2,109.98,41.98,2014,6,10,6,Tuesday
16086,2014-06-10 07:58:16,262566,224641,1,2,95.98,33.98,2014,6,10,7,Tuesday
16087,2014-06-10 08:28:02,262573,224647,3,1,45.99,14.49,2014,6,10,8,Tuesday
16088,2014-06-10 09:10:41,262583,224655,1,2,109.98,41.98,2014,6,10,9,Tuesday
16089,2014-06-10 09:35:49,262598,224667,1,1,49.99,19.49,2014,6,10,9,Tuesday
16090,2014-06-10 09:44:53,262601,205047,1,1,49.99,19.49,2014,6,10,9,Tuesday
16091,2014-06-10 09:51:49,262607,224673,1,1,49.99,19.49,2014,6,10,9,Tuesday
16092,2014-06-10 09:56:30,262609,224675,2,1,59.99,22.49,2014,6,10,9,Tuesday
16093,2014-06-10 10:23:06,262628,224690,1,1,49.99,19.49,2014,6,10,10,Tuesday
16094,2014-06-10 10:30:41,262637,201625,1,1,49.99,19.49,2014,6,10,10,Tuesday
16095,2014-06-10 11:20:45,262670,224727,1,1,49.99,19.49,2014,6,10,11,Tuesday
16096,2014-06-10 11:24:34,262680,224735,1,1,49.99,19.49,2014,6,10,11,Tuesday
16097,2014-06-10 11:27:20,262679,221621,1,2,79.98,28.98,2014,6,10,11,Tuesday
16098,2014-06-10 11:42:27,262693,216399,1,1,49.99,19.49,2014,6,10,11,Tuesday
16099,2014-06-10 11:45:17,262697,224749,1,2,109.98,41.98,2014,6,10,11,Tuesday
16100,2014-06-10 11:49:00,262696,224748,1,1,49.99,19.49,2014,6,10,11,Tuesday
16101,2014-06-10 11:58:33,262714,224764,1,1,49.99,19.49,2014,6,10,11,Tuesday
16102,2014-06-10 12:12:38,262726,224774,3,1,45.99,14.49,2014,6,10,12,Tuesday
16103,2014-06-10 12:15:31,262728,224776,1,2,109.98,41.98,2014,6,10,12,Tuesday
16104,2014-06-10 12:20:11,262732,224779,1,2,79.98,28.98,2014,6,10,12,Tuesday
16105,2014-06-10 12:44:49,262747,224791,1,1,49.99,19.49,2014,6,10,12,Tuesday
16106,2014-06-10 13:22:40,262781,187257,2,1,59.99,22.49,2014,6,10,13,Tuesday
16107,2014-06-10 13:34:00,262788,224829,1,2,79.98,28.98,2014,6,10,13,Tuesday
16108,2014-06-10 13:36:25,262790,224831,1,1,49.99,19.49,2014,6,10,13,Tuesday
16109,2014-06-10 13:39:05,262800,217176,1,1,49.99,19.49,2014,6,10,13,Tuesday
16110,2014-06-10 14:02:44,262808,224847,1,1,49.99,19.49,2014,6,10,14,Tuesday
16111,2014-06-10 14:17:27,262821,224856,1,1,49.99,19.49,2014,6,10,14,Tuesday
16112,2014-06-10 14:36:04,262838,191820,1,2,79.98,28.98,2014,6,10,14,Tuesday
16113,2014-06-10 14:36:43,262829,224863,1,1,49.99,19.49,2014,6,10,14,Tuesday
16114,2014-06-10 16:10:30,262902,224921,1,1,49.99,19.49,2014,6,10,16,Tuesday
16115,2014-06-10 16:53:08,262934,224948,2,1,59.99,22.49,2014,6,10,16,Tuesday
16116,2014-06-10 16:56:34,262933,224947,3,1,45.99,14.49,2014,6,10,16,Tuesday
16117,2014-06-10 17:34:30,262955,224967,3,2,75.98,23.98,2014,6,10,17,Tuesday
16118,2014-06-10 17:34:45,262959,195928,1,2,95.98,33.98,2014,6,10,17,Tuesday
16119,2014-06-10 17:48:42,262969,217260,1,2,79.98,28.98,2014,6,10,17,Tuesday
